pointer,MG693176,MN832787,MT734809,MZ218053,MZ218054
3801,48,62,63,40,48
3802,48,63,64,40,48
3803,48,64,65,40,48
3804,49,65,66,40,48
3805,48,66,66,39,47
3806,48,65,66,39,47
3807,49,66,66,40,48
3808,50,66,66,41,49
3809,50,65,66,40,48
3810,50,64,66,39,47
3811,50,65,67,39,47
3812,50,65,67,39,47
3813,51,66,68,40,48
3814,50,66,68,40,47
3815,51,66,68,41,48
3816,50,67,69,41,47
3817,50,67,69,41,47
3818,50,66,69,41,47
3819,51,66,69,42,48
3820,52,67,70,43,49
3821,52,66,70,43,49
3822,53,66,71,44,49
3823,53,66,71,44,49
3824,52,65,71,44,49
3825,53,65,72,44,49
3826,53,65,72,44,49
3827,52,65,71,43,48
3828,52,65,71,44,48
3829,52,65,71,44,48
3830,52,64,71,44,48
3831,52,65,72,45,48
3832,52,65,72,45,48
3833,52,66,72,46,49
3834,52,66,71,46,49
3835,51,66,71,46,49
3836,51,66,70,46,49
3837,51,67,70,46,49
3838,50,66,69,45,48
3839,49,65,69,44,47
3840,49,65,69,45,47
3841,48,65,69,44,46
3842,49,66,70,45,47
3843,50,67,71,46,48
3844,50,67,71,47,49
3845,49,67,71,46,48
3846,50,68,72,46,49
3847,50,68,72,45,48
3848,49,67,71,45,48
3849,48,67,71,44,47
3850,49,66,71,44,47
3851,49,65,71,44,47
3852,50,65,72,45,48
3853,51,66,73,46,49
3854,51,66,73,46,49
3855,52,65,72,46,49
3856,51,64,71,45,48
3857,50,63,70,45,48
3858,49,63,70,45,47
3859,49,64,69,45,47
3860,48,64,69,44,46
3861,48,63,68,44,46
3862,48,62,67,43,45
3863,48,61,67,42,44
3864,47,62,67,42,44
3865,47,62,67,42,44
3866,47,62,66,42,44
3867,48,63,66,43,45
3868,47,63,67,43,45
3869,47,62,66,42,44
3870,48,62,67,43,45
3871,48,62,67,43,45
3872,47,62,66,43,44
3873,46,62,67,43,44
3874,46,62,67,43,44
3875,46,61,66,43,44
3876,47,61,67,43,44
3877,47,62,68,43,44
3878,47,61,68,43,44
3879,47,62,68,43,43
3880,48,62,68,44,44
3881,48,62,68,44,44
3882,47,62,69,44,43
3883,47,62,69,44,43
3884,46,61,69,43,42
3885,46,61,70,43,43
3886,46,61,70,43,43
3887,45,60,70,42,42
3888,44,61,70,41,41
3889,44,62,70,41,41
3890,43,62,69,40,40
3891,43,62,69,40,40
3892,43,62,69,40,40
3893,43,62,69,40,40
3894,44,63,70,41,41
3895,45,63,70,42,42
3896,45,63,69,42,42
3897,46,63,69,43,43
3898,47,64,70,44,44
3899,47,64,71,44,44
3900,47,65,71,43,43
3901,47,65,70,43,43
3902,46,64,69,42,42
3903,46,63,69,42,42
3904,46,63,69,43,43
3905,47,62,68,43,43
3906,48,62,68,43,43
3907,48,61,68,42,42
3908,48,60,67,41,41
3909,47,60,67,41,41
3910,47,61,66,41,41
3911,47,60,65,41,41
3912,48,61,65,41,41
3913,47,61,65,40,40
3914,48,61,64,40,40
3915,48,60,63,40,40
3916,49,59,62,41,41
3917,49,58,61,41,41
3918,49,58,60,41,41
3919,49,58,60,41,41
3920,48,57,60,40,41
3921,49,58,60,41,42
3922,48,58,60,40,41
3923,47,57,59,39,40
3924,47,57,58,38,39
3925,46,57,57,38,39
3926,45,56,56,38,39
3927,45,55,56,39,40
3928,44,54,55,39,40
3929,43,54,54,38,39
3930,42,54,53,37,38
3931,42,54,52,37,38
3932,41,54,51,36,38
3933,42,54,51,36,38
3934,42,55,52,36,38
3935,42,55,52,35,37
3936,43,55,53,36,38
3937,44,55,54,37,39
3938,44,56,54,37,39
3939,44,57,54,37,39
3940,43,56,54,37,39
3941,43,55,53,37,39
3942,42,54,52,36,38
3943,42,54,52,36,38
3944,42,54,52,36,38
3945,42,53,51,36,38
3946,41,52,50,36,37
3947,40,51,49,36,37
3948,40,52,50,36,37
3949,40,52,51,36,37
3950,39,53,52,36,37
3951,40,54,52,37,38
3952,40,54,52,37,38
3953,39,53,51,36,38
3954,39,53,51,36,38
3955,38,54,52,36,38
3956,38,55,53,37,39
3957,39,56,54,38,40
3958,40,57,55,39,41
3959,40,57,56,39,41
3960,40,58,57,39,41
3961,41,59,58,40,42
3962,41,60,59,41,43
3963,41,60,58,42,44
3964,42,60,58,42,44
3965,41,60,58,41,43
3966,41,60,59,41,44
3967,41,60,59,41,44
3968,41,60,58,41,44
3969,40,61,59,41,44
3970,40,60,59,41,44
3971,39,59,58,40,43
3972,40,59,59,40,44
3973,41,59,59,41,45
3974,40,59,59,40,44
3975,41,60,60,41,45
3976,41,60,60,41,45
3977,40,59,59,40,44
3978,41,60,59,41,45
3979,42,60,59,42,46
3980,41,60,58,41,45
3981,41,60,58,41,45
3982,41,60,58,41,45
3983,41,59,59,41,45
3984,42,60,59,42,46
3985,42,60,59,42,46
3986,42,60,59,41,45
3987,43,61,58,41,45
3988,44,61,58,41,45
3989,44,60,58,41,45
3990,44,59,58,41,45
3991,44,59,58,41,45
3992,44,59,58,41,45
3993,44,59,58,41,45
3994,43,59,58,40,44
3995,42,59,57,39,43
3996,42,60,58,39,43
3997,41,60,58,38,42
3998,40,59,58,37,41
3999,40,59,57,37,41
4000,41,58,56,38,42
4001,42,58,57,38,42
4002,42,58,57,38,42
4003,43,58,57,39,43
4004,42,57,57,38,42
4005,41,57,57,38,42
4006,40,57,56,38,42
4007,39,57,55,38,42
4008,39,58,56,39,43
4009,40,59,56,40,44
4010,39,59,57,41,45
4011,39,60,58,41,45
4012,39,60,59,41,45
4013,39,59,58,41,45
4014,38,58,58,41,45
4015,37,59,59,40,44
4016,36,60,59,39,43
4017,36,60,59,39,44
4018,37,61,60,40,45
4019,37,61,60,40,45
4020,37,62,60,40,44
4021,36,62,60,39,43
4022,36,61,60,39,43
4023,36,61,60,40,44
4024,36,61,61,40,44
4025,36,62,61,41,45
4026,36,62,61,41,45
4027,36,63,62,40,44
4028,36,63,62,40,44
4029,36,63,62,40,44
4030,36,64,63,40,44
4031,36,64,64,40,43
4032,37,64,64,41,43
4033,37,64,64,40,42
4034,37,63,63,40,42
4035,37,62,62,40,42
4036,36,61,61,39,41
4037,35,60,60,38,40
4038,35,59,60,38,40
4039,36,58,59,38,40
4040,36,58,59,37,39
4041,36,59,60,37,39
4042,36,59,60,37,39
4043,35,59,59,37,39
4044,34,58,59,37,39
4045,35,58,60,37,39
4046,35,58,60,38,39
4047,36,59,61,39,40
4048,37,59,61,39,40
4049,37,58,60,39,40
4050,37,57,59,40,41
4051,37,56,58,39,40
4052,36,55,57,38,39
4053,36,55,57,38,38
4054,37,56,58,38,38
4055,38,56,58,38,38
4056,39,56,58,38,38
4057,39,56,58,38,38
4058,38,56,58,37,38
4059,38,55,57,37,38
4060,39,55,56,37,38
4061,39,55,55,36,37
4062,39,55,55,36,37
4063,38,56,56,35,36
4064,37,55,55,35,36
4065,37,54,54,35,36
4066,37,54,54,35,35
4067,36,53,54,34,34
4068,36,53,55,33,33
4069,37,53,55,34,34
4070,36,54,54,34,34
4071,37,54,54,34,34
4072,37,54,54,33,33
4073,36,53,53,32,32
4074,36,53,53,32,32
4075,36,53,53,32,32
4076,36,53,53,32,32
4077,36,54,54,32,32
4078,36,54,54,32,32
4079,35,54,54,31,31
4080,36,53,54,32,32
4081,35,52,53,31,31
4082,35,51,53,31,32
4083,35,51,52,32,33
4084,35,50,51,31,32
4085,34,49,50,30,31
4086,34,49,50,30,31
4087,34,49,51,31,32
4088,33,49,50,31,32
4089,34,50,51,31,32
4090,34,51,52,31,32
4091,34,51,52,31,32
4092,35,51,52,31,32
4093,35,51,53,31,32
4094,35,50,52,31,32
4095,35,50,52,31,32
4096,36,50,52,31,32
4097,36,50,51,31,32
4098,37,51,51,31,32
4099,38,52,52,32,33
4100,37,52,52,31,32
4101,36,52,51,32,33
4102,37,52,52,33,34
4103,37,52,51,32,33
4104,38,53,51,33,34
4105,38,54,52,33,34
4106,38,54,52,33,34
4107,39,55,53,34,35
4108,38,55,53,33,34
4109,37,55,53,32,33
4110,37,54,52,31,32
4111,37,54,52,31,32
4112,36,53,51,32,32
4113,37,54,52,33,33
4114,38,55,53,34,34
4115,38,54,53,34,35
4116,38,54,54,34,35
4117,39,55,55,34,34
4118,38,55,54,33,33
4119,38,55,54,33,33
4120,39,55,54,34,34
4121,40,54,53,34,34
4122,41,55,53,35,35
4123,42,56,54,35,35
4124,43,56,54,35,36
4125,44,56,54,35,36
4126,44,57,55,34,35
4127,44,56,54,34,35
4128,45,57,55,34,35
4129,46,57,56,35,36
4130,46,56,55,35,36
4131,46,55,54,34,36
4132,45,54,54,33,35
4133,44,53,53,33,35
4134,45,54,54,34,36
4135,46,55,55,35,37
4136,47,56,55,36,38
4137,48,56,55,36,38
4138,49,56,55,36,38
4139,48,56,55,37,39
4140,48,56,54,37,39
4141,49,55,54,38,40
4142,49,55,55,38,40
4143,50,55,56,38,40
4144,51,56,56,38,40
4145,51,56,55,38,40
4146,52,57,56,38,41
4147,52,57,56,38,41
4148,51,57,56,38,41
4149,52,58,57,39,42
4150,53,59,58,39,42
4151,52,59,58,39,42
4152,52,59,58,39,42
4153,52,59,58,39,42
4154,51,59,57,39,42
4155,51,59,57,40,43
4156,51,59,57,40,43
4157,50,58,56,39,42
4158,51,58,56,40,42
4159,52,59,57,41,43
4160,51,58,58,42,44
4161,51,58,59,42,44
4162,50,58,59,41,43
4163,50,57,58,41,43
4164,50,58,59,40,42
4165,51,59,60,41,43
4166,52,59,59,41,43
4167,53,60,59,42,44
4168,54,60,59,43,45
4169,53,59,59,43,45
4170,54,59,60,43,45
4171,54,60,61,44,46
4172,53,59,60,44,46
4173,54,60,61,45,47
4174,54,59,61,45,47
4175,54,58,61,45,47
4176,54,58,61,45,47
4177,55,58,61,46,48
4178,55,58,60,45,47
4179,56,58,60,46,48
4180,56,59,61,46,48
4181,57,60,61,47,49
4182,58,61,61,48,49
4183,59,62,62,48,49
4184,59,62,63,48,50
4185,60,63,64,49,51
4186,59,63,64,49,51
4187,58,62,63,48,50
4188,59,61,63,49,51
4189,58,60,63,49,51
4190,58,59,62,49,51
4191,59,60,63,50,52
4192,59,61,64,51,53
4193,59,62,63,51,53
4194,59,62,63,51,53
4195,60,62,64,52,54
4196,60,62,63,52,54
4197,60,62,64,52,54
4198,60,61,63,52,54
4199,60,60,62,51,53
4200,60,60,62,51,53
4201,60,61,63,50,52
4202,59,62,62,49,51
4203,59,63,63,50,52
4204,59,63,63,50,52
4205,59,63,63,51,53
4206,60,64,64,52,54
4207,60,64,64,52,54
4208,60,63,63,52,54
4209,60,63,63,52,54
4210,60,64,64,52,54
4211,60,64,64,52,54
4212,61,65,65,52,55
4213,61,65,65,52,55
4214,61,65,64,52,55
4215,61,66,64,52,54
4216,61,66,64,52,54
4217,60,65,63,52,54
4218,60,64,63,52,54
4219,59,63,62,51,53
4220,58,62,61,50,52
4221,57,63,62,50,52
4222,57,63,62,50,52
4223,56,63,61,49,51
4224,55,64,60,50,51
4225,54,64,61,49,50
4226,54,63,60,49,50
4227,55,64,61,49,50
4228,55,64,61,49,50
4229,54,64,60,48,49
4230,54.54545455,64.64646465,60.60606061,48,49
4231,54.08163265,65.30612245,61.2244898,48,49
4232,54.63917526,65.97938144,61.8556701,48,49
4233,54.63917526,67.01030928,62.88659794,48,49
4234,53.60824742,67.01030928,62.88659794,48,49
4235,52.57731959,65.97938144,61.8556701,47,48
4236,52.57731959,65.97938144,61.8556701,46,47
4237,51.54639175,67.01030928,61.8556701,46,47
4238,50.51546392,67.01030928,62.88659794,46,47
4239,50.51546392,68.04123711,63.91752577,46,47
4240,51.54639175,68.04123711,63.91752577,47,48
4241,50.51546392,69.07216495,62.88659794,46,47
4242,50.51546392,69.07216495,61.8556701,46,47
4243,49.48453608,68.04123711,60.82474227,46,47
4244,48.45360825,68.04123711,60.82474227,45,46
4245,48.45360825,69.07216495,61.8556701,45,46
4246,48.45360825,69.07216495,61.8556701,44,45
4247,47.42268041,68.04123711,61.8556701,43,44
4248,48.45360825,68.04123711,61.8556701,42,43
4249,48.45360825,68.04123711,61.8556701,41,42
4250,47.42268041,67.01030928,61.8556701,41,42
4251,48.45360825,68.04123711,62.88659794,41,42
4252,49.48453608,69.07216495,63.91752577,41,42
4253,50.51546392,69.07216495,64.94845361,41,42
4254,50.51546392,68.04123711,64.94845361,42,43
4255,49.48453608,67.01030928,63.91752577,41,42
4256,48.45360825,65.97938144,62.88659794,40,41
4257,48.45360825,65.97938144,63.91752577,41,41
4258,47.42268041,64.94845361,63.91752577,40,40
4259,46.39175258,63.91752577,63.91752577,39,39
4260,46.39175258,64.94845361,62.88659794,38,38
4261,45.36082474,63.91752577,61.8556701,38,38
4262,46.39175258,62.88659794,60.82474227,38,38
4263,46.39175258,63.91752577,61.8556701,38,38
4264,47.42268041,63.91752577,61.8556701,39,39
4265,47.42268041,63.91752577,61.8556701,39,39
4266,46.39175258,62.88659794,62.88659794,39,39
4267,45.36082474,62.88659794,62.88659794,39,39
4268,44.32989691,61.8556701,61.8556701,38,38
4269,44.32989691,62.88659794,60.82474227,37,37
4270,43.29896907,62.88659794,60.82474227,37,37
4271,42.26804124,62.88659794,60.82474227,36,36
4272,42.26804124,63.91752577,61.8556701,36,36
4273,42.26804124,63.91752577,61.8556701,35,35
4274,42.26804124,64.94845361,61.8556701,35,35
4275,42.26804124,65.97938144,61.8556701,35,35
4276,42.26804124,65.97938144,61.8556701,35,35
4277,41.2371134,64.94845361,60.82474227,34,34
4278,41.2371134,64.94845361,61.8556701,35,35
4279,41.2371134,64.94845361,61.8556701,35,35
4280,41.2371134,63.91752577,60.82474227,35,35
4281,40.20618557,63.91752577,61.8556701,35,35
4282,39.17525773,63.91752577,61.8556701,34,34
4283,39.17525773,62.88659794,60.82474227,33,33
4284,39.17525773,62.88659794,59.79381443,33,32
4285,38.1443299,62.88659794,59.79381443,32,31
4286,38.1443299,61.8556701,58.7628866,32,31
4287,38.1443299,62.88659794,59.79381443,32,31
4288,38.1443299,63.91752577,60.82474227,32,31
4289,38.1443299,64.94845361,60.82474227,32,31
4290,39.17525773,65.97938144,61.8556701,33,32
4291,39.17525773,65.97938144,61.8556701,33,32
4292,38.1443299,64.94845361,60.82474227,32,31
4293,39.17525773,64.94845361,61.8556701,33,32
4294,40.20618557,65.97938144,62.88659794,34,33
4295,40.20618557,64.94845361,61.8556701,33,32
4296,40.20618557,64.94845361,62.88659794,34,33
4297,41.2371134,64.94845361,62.88659794,35,34
4298,40.20618557,64.94845361,63.91752577,35,34
4299,40.20618557,64.94845361,64.94845361,35,34
4300,41.2371134,65.97938144,65.97938144,36,35
4301,41.2371134,64.94845361,65.97938144,36,35
4302,41.2371134,63.91752577,65.97938144,36,35
4303,40.20618557,63.91752577,65.97938144,35,34
4304,39.58333333,63.54166667,64.94845361,34,33
4305,40,63.15789474,63.91752577,33,32
4306,39.36170213,62.76595745,62.88659794,32,31
4307,38.29787234,61.70212766,61.8556701,32,31
4308,38.29787234,62.76595745,62.88659794,32,31
4309,38.29787234,62.76595745,62.88659794,33,32
4310,38.29787234,62.76595745,62.88659794,33,33
4311,39.36170213,61.70212766,61.8556701,33,33
4312,39.36170213,61.70212766,61.8556701,32,32
4313,39.36170213,60.63829787,61.8556701,31,31
4314,39.36170213,60.63829787,61.8556701,30,30
4315,40.42553191,60.63829787,61.8556701,31,31
4316,40.42553191,59.57446809,61.8556701,31,31
4317,41.4893617,60.63829787,61.8556701,31,31
4318,42.55319149,61.70212766,62.88659794,32,32
4319,42.55319149,62.76595745,63.91752577,32,32
4320,43.61702128,62.76595745,63.91752577,32,32
4321,43.61702128,62.76595745,63.91752577,32,32
4322,42.55319149,61.70212766,62.88659794,31,31
4323,42.55319149,60.63829787,62.88659794,31,31
4324,42.55319149,60.63829787,62.88659794,30,30
4325,42.55319149,60.63829787,62.88659794,30,31
4326,43.61702128,61.70212766,63.91752577,31,32
4327,43.61702128,61.70212766,63.91752577,32,33
4328,42.55319149,60.63829787,62.88659794,31,32
4329,42.55319149,59.57446809,62.88659794,31,32
4330,42.10526316,58.94736842,62.24489796,31,32
4331,41.66666667,59.375,61.61616162,31,32
4332,42.26804124,58.7628866,61,32,33
4333,43.29896907,58.7628866,61,33,34
4334,43.29896907,58.7628866,61,32,33
4335,43.29896907,59.79381443,62,32,33
4336,43.29896907,59.79381443,63,33,34
4337,43.29896907,58.7628866,64,33,34
4338,44.32989691,58.7628866,64,34,35
4339,44.32989691,57.73195876,63,33,34
4340,43.29896907,57.73195876,63,32,33
4341,44.32989691,57.73195876,63,33,34
4342,45.36082474,58.7628866,63,34,35
4343,45.36082474,58.7628866,64,33,34
4344,45.36082474,57.73195876,63,34,35
4345,45.36082474,56.70103093,63,35,36
4346,44.32989691,55.67010309,62,35,36
4347,45.36082474,56.70103093,62,36,37
4348,44.32989691,56.70103093,62,36,37
4349,43.29896907,55.67010309,61,36,37
4350,44.32989691,56.70103093,60,36,37
4351,43.29896907,56.70103093,60,36,37
4352,42.26804124,56.70103093,60,36,37
4353,42.26804124,57.73195876,60,37,38
4354,42.26804124,58.7628866,61,37,38
4355,43.29896907,59.79381443,62,37,38
4356,43.29896907,59.79381443,63,38,39
4357,43.29896907,60.82474227,63,37,39
4358,43.29896907,60.82474227,63,38,40
4359,43.29896907,61.8556701,63,38,40
4360,44.32989691,61.8556701,64,39,41
4361,44.32989691,61.8556701,65,39,41
4362,43.29896907,61.8556701,66,39,41
4363,43.29896907,60.82474227,66,39,41
4364,42.26804124,59.79381443,65,38,40
4365,41.2371134,58.7628866,64,37,39
4366,42.26804124,59.79381443,64,37,39
4367,42.26804124,58.7628866,63,36,38
4368,42.26804124,58.7628866,63,36,38
4369,42.26804124,58.7628866,64,36,38
4370,43.29896907,58.7628866,64,35,37
4371,43.29896907,58.7628866,64,35,37
4372,43.29896907,58.7628866,64,35,37
4373,42.26804124,58.7628866,64,35,37
4374,43.29896907,58.7628866,64,36,38
4375,43.29896907,58.7628866,64,36,38
4376,42.26804124,57.73195876,63,35,37
4377,43.29896907,58.7628866,64,36,38
4378,42.26804124,58.7628866,64,35,37
4379,42.26804124,58.7628866,64,35,37
4380,41.2371134,59.79381443,65,34,36
4381,42.26804124,59.79381443,65,34,36
4382,43.29896907,59.79381443,65,35,37
4383,43.29896907,60.82474227,66,36,38
4384,42.26804124,61.8556701,67,36,38
4385,42.26804124,61.8556701,67,36,38
4386,43.29896907,62.88659794,68,37,39
4387,44.32989691,62.88659794,68,38,40
4388,43.29896907,62.88659794,67,37,40
4389,44.32989691,62.88659794,67,38,41
4390,44.32989691,62.88659794,67,38,41
4391,43.29896907,62.88659794,67,37,40
4392,44.32989691,63.91752577,68,38,41
4393,44.32989691,63.91752577,68,38,41
4394,43.29896907,63.91752577,68,37,40
4395,43.29896907,64.94845361,69,38,41
4396,43.29896907,64.94845361,69,38,41
4397,42.26804124,63.91752577,68,38,41
4398,43.29896907,64.94845361,68,38,41
4399,42.26804124,65.97938144,68,38,41
4400,42.26804124,65.97938144,67,37,41
4401,42.26804124,65.97938144,66,37,41
4402,42.26804124,65.97938144,66,37,41
4403,42.26804124,64.94845361,66,38,42
4404,42.85714286,65.30612245,66,39,43
4405,42.42424242,65.65656566,67,39,43
4406,42,65,67,39,43
4407,42,66,68,38,42
4408,42,66,67,38,42
4409,42,65,67,37,41
4410,42,65,66,38,41
4411,42,65,67,39,42
4412,41,64,67,39,42
4413,40,65,67,39,42
4414,40,65,68,39,42
4415,39,64,67,38,41
4416,39,64,67,38,41
4417,38,64,68,38,41
4418,37,63,67,37,40
4419,37,62,67,37,40
4420,36,63,67,37,40
4421,36,62,67,37,40
4422,37,63,68,38,41
4423,38,64,69,39,42
4424,38,63,69,39,42
4425,39,63,68,39,41
4426,38,63,68,38,40
4427,37,63,68,37,39
4428,37,63,68,37,39
4429,37,63,68,37,39
4430,37,63,68,37,39
4431,37,63,69,37,39
4432,36,64,70,36,38
4433,36,63,69,35,37
4434,36,63,69,35,37
4435,37,63,69,36,38
4436,36,63,69,35,37
4437,37,64,69,36,38
4438,37,65,69,36,38
4439,37,66,69,36,38
4440,37,67,70,36,38
4441,36,67,71,35,37
4442,35,67,71,34,36
4443,36,68,71,35,37
4444,36,69,72,35,37
4445,36,69,71,35,37
4446,36,70,72,35,37
4447,35,69,71,34,36
4448,35,68,70,34,36
4449,36,69,71,35,37
4450,35,69,72,34,36
4451,36,68,71,34,36
4452,37,67,70,35,37
4453,37,66,69,34,36
4454,37,65,68,33,35
4455,37,65,67,33,35
4456,38,66,67,32,34
4457,38,65,66,32,34
4458,38.38383838,65,65,31,33
4459,38.7755102,64,64,31,33
4460,38.1443299,63,63,30,32
4461,38.54166667,63,62,30,32
4462,38.94736842,63,61,30,32
4463,39.36170213,63,60,30,32
4464,39.78494624,63,60,30,32
4465,40.2173913,63,60,30,32
4466,39.56043956,62,59,30,32
4467,39.56043956,63,60,30,32
4468,39.56043956,63,60,30,32
4469,39.56043956,62,59,30,32
4470,38.46153846,61,59,30,32
4471,39.56043956,60,58,30,32
4472,39.56043956,59,58,30,32
4473,40.65934066,59,58,31,33
4474,40.65934066,59,58,31,33
4475,39.56043956,58,57,30,32
4476,40.65934066,59,58,31,33
4477,39.56043956,59,58,30,32
4478,39.56043956,59,57,30,32
4479,39.56043956,59,57,30,32
4480,40.65934066,59,57,31,33
4481,39.56043956,58,56,30,32
4482,38.46153846,57,56,30,32
4483,37.36263736,57,56,29,31
4484,37.36263736,56,56,29,31
4485,38.46153846,55,55,30,32
4486,38.46153846,55,55,30,32
4487,38.46153846,54,54,29,31
4488,39.56043956,53,54,29,30
4489,39.56043956,52,53,29,30
4490,38.46153846,52,53,28,29
4491,38.46153846,52,53,28,29
4492,37.36263736,51,52,27,28
4493,36.26373626,51,52,26,27
4494,37.36263736,51,52,27,28
4495,37.36263736,51,52,27,28
4496,36.26373626,50,52,27,28
4497,37.36263736,51,52,26,27
4498,36.26373626,51,52,26,27
4499,36.26373626,50,51,26,27
4500,35.16483516,49,51,26,26
4501,35.16483516,50,52,26,26
4502,35.16483516,50,52,26,26
4503,36.26373626,51,52,25,25
4504,36.26373626,51,53,25,25
4505,36.26373626,50,52,25,25
4506,36.26373626,50,52,25,25
4507,36.26373626,49,51,25,25
4508,36.26373626,48,51,25,26
4509,36.26373626,48,51,25,26
4510,36.26373626,48,52,24,25
4511,35.16483516,49,51,23,24
4512,36.26373626,49,50,23,24
4513,37.36263736,48,49,23,24
4514,36.26373626,47,48,23,25
4515,37.36263736,48,49,24,26
4516,38.46153846,49,49,25,27
4517,38.46153846,49,48,26,27
4518,39.56043956,50,49,27,28
4519,40.65934066,51,49,28,29
4520,40.65934066,51,49,28,29
4521,40.65934066,51,48,28,29
4522,39.56043956,50,47,27,28
4523,38.46153846,50,46,26,27
4524,39.56043956,51,47,27,28
4525,39.56043956,51,47,28,29
4526,39.56043956,50,47,29,29
4527,40.65934066,50,47,30,30
4528,41.75824176,51,48,31,31
4529,42.85714286,52,48,31,31
4530,42.85714286,52,49,31,31
4531,42.85714286,52,49,31,31
4532,43.95604396,51,48,31,31
4533,42.85714286,51,48,31,31
4534,43.95604396,50,47,31,31
4535,42.85714286,49,47,30,30
